"Site_ID","Lake","LID","Monitoring_ID","Lat","Lon","Site_size","DHT","Date_Time","Weather","Lake_water_clarity_m","Sediment_sample","Macrophyte_sample","Distance_5m","Distance_20m","Distance_deep","Calculated_slope","Notes","Size_m2","Perimter_m","Size_km2","Perimter_km","Catchment_size_km2","Mean_depth_m","Max_depth_m","Volume_km3","Elevation_m","Mixing","TLI","Trophic_state","LakeSPI","Shear_stress","Bottom_visible","Water_clarity","Depth_10m","Slope","Riparian_vegetation","Riparian_species","Overhanging_trees","Erosion","Sructure","Bedrock","Boulders","Cobble","Gravel","Sand","Mud","Organic_matter","Turf","Rock_size","Temperature","DO_mgl","DO_percent","Conductivity","Specific_conductivity","pH","Vegetation_nearby","Vegetation_species","Wood_cover","Other","Emergent_Native","Emergent_Non_Native","Submerged_Native","Submerged_Non_Native","Total_Individuals_Bullies","Total_Individuals_Morihana","Total_Individuals_Kōura","Total_Individuals_Common_smelt","Total_Individuals_Eel","Total_Individuals_Kōaro","Total_Individuals_Trout","Total_Individuals_Mosquitofish","Total_Individuals_Catfish","Weighted_CPUE_Bullies","Weighted_CPUE_Morihana","Weighted_CPUE_Kōura","Weighted_CPUE_Common_smelt","Weighted_CPUE_Eel","Weighted_CPUE_Kōaro","Weighted_CPUE_Trout","Weighted_CPUE_Mosquitofish","Weighted_CPUE_Catfish","Weighted_BCUE_Bullies","Weighted_BCUE_Morihana","Weighted_BCUE_Kōura","Weighted_BCUE_Common_smelt","Weighted_BCUE_Eel","Weighted_BCUE_Kōaro","Weighted_BCUE_Trout","Weighted_BCUE_Mosquitofish","Weighted_BCUE_Catfish","Total_Weight_Bullies","Total_Weight_Morihana","Total_Weight_Kōura","Total_Weight_Common_smelt","Total_Weight_Eel","Total_Weight_Kōaro","Total_Weight_Trout","Total_Weight_Mosquitofish","Total_Weight_Catfish","Mean_Length_Bullies","Mean_Length_Morihana","Mean_Length_Kōura","Mean_Length_Common_smelt","Mean_Length_Eel","Mean_Length_Kōaro","Mean_Length_Trout","Mean_Length_Mosquitofish","Mean_Length_Catfish","Mean_Weight_Bullies","Mean_Weight_Morihana","Mean_Weight_Kōura","Mean_Weight_Common_smelt","Mean_Weight_Eel","Mean_Weight_Kōaro","Mean_Weight_Trout","Mean_Weight_Mosquitofish","Mean_Weight_Catfish","Weighted_CPUE_numerator_Bullies","Weighted_CPUE_numerator_Morihana","Weighted_CPUE_numerator_Kōura","Weighted_CPUE_numerator_Common_smelt","Weighted_CPUE_numerator_Eel","Weighted_CPUE_numerator_Kōaro","Weighted_CPUE_numerator_Trout","Weighted_CPUE_numerator_Mosquitofish","Weighted_CPUE_numerator_Catfish","Weighted_BCUE_numerator_Bullies","Weighted_BCUE_numerator_Morihana","Weighted_BCUE_numerator_Kōura","Weighted_BCUE_numerator_Common_smelt","Weighted_BCUE_numerator_Eel","Weighted_BCUE_numerator_Kōaro","Weighted_BCUE_numerator_Trout","Weighted_BCUE_numerator_Mosquitofish","Weighted_BCUE_numerator_Catfish","Total_Effort_sum_Bullies","Total_Effort_sum_Morihana","Total_Effort_sum_Kōura","Total_Effort_sum_Common_smelt","Total_Effort_sum_Eel","Total_Effort_sum_Kōaro","Total_Effort_sum_Trout","Total_Effort_sum_Mosquitofish","Total_Effort_sum_Catfish","Min_Length_Bullies","Min_Length_Morihana","Min_Length_Kōura","Min_Length_Common_smelt","Min_Length_Eel","Min_Length_Kōaro","Min_Length_Trout","Min_Length_Mosquitofish","Min_Length_Catfish","Max_Length_Bullies","Max_Length_Morihana","Max_Length_Kōura","Max_Length_Common_smelt","Max_Length_Eel","Max_Length_Kōaro","Max_Length_Trout","Max_Length_Mosquitofish","Max_Length_Catfish","Min_Weight_Bullies","Min_Weight_Morihana","Min_Weight_Kōura","Min_Weight_Common_smelt","Min_Weight_Eel","Min_Weight_Kōaro","Min_Weight_Trout","Min_Weight_Mosquitofish","Min_Weight_Catfish","Max_Weight_Bullies","Max_Weight_Morihana","Max_Weight_Kōura","Max_Weight_Common_smelt","Max_Weight_Eel","Max_Weight_Kōaro","Max_Weight_Trout","Max_Weight_Mosquitofish","Max_Weight_Catfish","Richness","Abundance","Presence_Kōura","Presence_Kōaro","Presence_Bullies","Presence_Common_smelt","Presence_Trout","Presence_Morihana","Presence_Eel","Presence_Catfish","Presence_Mosquitofish","Dragonfly larvae Small","Diving beetle","NA","Caddishfly","Damselfly larvae","Dragonfly larvae Large","Snails","Invertebrates_Richness","Invertebrates_Abundance","Presence_rocks","Slope_5m","Site_ID_","Monitoring_ID_","Monitoring","Date","Time","Year","Month","Day","Season","Date_Time_Numeric","Habitat_Type"
103,"Rotomā",40102,"103_0",-38.06665,176.5956,NA,"Sandy",2024-11-07 15:30:00,"Cloudy+ little windy",7.6,1,1,55.8131770791461,110.464166232739,109.241631729059,0.183080385045913,"Close to road construction rocks",11137002.6670586,23686.3956326948,11.1370026670586,23.6863956326948,27.8,36.9,83,0.456,316,"Stratified",2.4,"Oligotrophic",51.6,NA,1,NA,1.7,0.17,0,NA,0,0,0,0,5,0,45,50,0,0,0,NA,17,9.91,102.5,130.4,156.730769230769,7.61,0,NA,3,NA,0,0,0,0,30,0,2,41,1,0,0,0,0,7.5,0,0.5,10.25,0.25,0,0,0,0,186.25,0,2.25,0,0,0,0,0,0,745,NA,9,0,0,NA,NA,NA,NA,54.3174603174603,NA,34.825,NA,800,NA,NA,NA,NA,16.8381642512077,NA,9,NA,NA,NA,NA,NA,NA,30,NA,2,41,1,NA,NA,NA,NA,745,NA,9,0,0,NA,NA,NA,NA,4,NA,4,4,4,NA,NA,NA,NA,26,NA,23.49,NA,800,NA,NA,NA,NA,85,NA,46.16,NA,800,NA,NA,NA,NA,2.11111111111111,NA,9,NA,NA,NA,NA,NA,NA,418,NA,9,NA,NA,NA,NA,NA,NA,4,3,1,0,1,1,0,0,1,0,0,8,0,0,0,0,0,0,1,8,1,0.0895845795144349,43,"43_0","0",2024-11-07,"15:30:00",2024,"Nov",7,"Spring",1730993400,"Sandy"
104,"Rotomā",40102,"104_0",-38.04867,176.5634,NA,"Emergent Macrophyte",2024-11-07 14:00:00,"Cloudy",7.6,1,1,814.296643729011,939.055885989356,938.877215347447,0.0213020400038131,NA,11137002.6670586,23686.3956326948,11.1370026670586,23.6863956326948,27.8,36.9,83,0.456,316,"Stratified",2.4,"Oligotrophic",51.6,NA,1,NA,3,0.3,100,NA,20,0,0,0,0,0,0,0,0,100,0,NA,18.1,9.61,101.8,138.3,161.735469535727,8.21,1,NA,10,NA,5,0,0,85,20,8,0,18,3,0,0,0,0,5,2,0,4.5,0.75,0,0,0,0,100.5,80,0,0,0,0,0,0,0,402,320,NA,0,0,NA,NA,NA,NA,45,96.75,NA,NA,1000,NA,NA,NA,NA,94.2,45.7142857142857,NA,NA,NA,NA,NA,NA,NA,20,8,NA,18,3,NA,NA,NA,NA,402,320,NA,0,0,NA,NA,NA,NA,4,4,NA,4,4,NA,NA,NA,NA,30,52,NA,NA,800,NA,NA,NA,NA,60,172,NA,NA,1200,NA,NA,NA,NA,1.4,3,NA,NA,NA,NA,NA,NA,NA,321,121,NA,NA,NA,NA,NA,NA,NA,4,11,0,0,1,1,0,1,1,0,0,2,1,0,0,0,0,0,2,3,0,0.00614026846175231,44,"44_0","0",2024-11-07,"14:00:00",2024,"Nov",7,"Spring",1730988000,"Muddy"
105,"Rotomā",40102,"105_0",-38.03613,176.5682,NA,"Rocky",2024-11-06 11:50:00,"Sunny",7.6,1,1,124.153795032488,216.999278829447,214.645988148536,0.0931766774329829,NA,11137002.6670586,23686.3956326948,11.1370026670586,23.6863956326948,27.8,36.9,83,0.456,316,"Stratified",2.4,"Oligotrophic",51.6,NA,1,NA,2,0.2,100,NA,100,0,0,0,60,0,0,40,0,0,0,NA,16.6,9.9,101.5,133.3,161.850412821758,8.02,0,NA,20,NA,0,0,0,0,45,2,6,1,0,0,0,0,0,11.25,0.5,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,53.5,28.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,2,6,1,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,4,4,4,4,NA,NA,NA,NA,NA,NA,46,19,NA,NA,NA,NA,NA,NA,NA,61,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0.0402726312046412,45,"45_0","0",2024-11-06,"11:50:00",2024,"Nov",6,"Spring",1730893800,"Rocky"
106,"Rotomā",40102,"106_0",-38.02546,176.5948,NA,"Sandy",2024-11-06 09:50:00,"Cloudy",7.6,1,1,98.4741658059494,182.056518707555,180.647588784886,0.11071279796497,"Weed in deeper part",11137002.6670586,23686.3956326948,11.1370026670586,23.6863956326948,27.8,36.9,83,0.456,316,"Stratified",2.4,"Oligotrophic",51.6,NA,1,NA,1,0.1,50,NA,0,0,0,0,0,0,5,95,0,0,0,NA,16.8,10.06,103.6,131.3,158.613191592172,7.98,1,NA,2,NA,0,0,0,10,39,0,15,3,0,0,0,0,0,9.75,0,3.75,0.75,0,0,0,0,0,271,0,19.75,0,0,0,0,0,0,1084,NA,79,0,NA,NA,NA,NA,NA,51.3225806451613,NA,23.565,NA,NA,NA,NA,NA,NA,180.666666666667,NA,17.75,NA,NA,NA,NA,NA,NA,39,NA,15,3,NA,NA,NA,NA,NA,1084,NA,79,0,NA,NA,NA,NA,NA,4,NA,4,4,NA,NA,NA,NA,NA,27,NA,15,NA,NA,NA,NA,NA,NA,90,NA,34.25,NA,NA,NA,NA,NA,NA,110,NA,2,NA,NA,NA,NA,NA,NA,231,NA,33,NA,NA,NA,NA,NA,NA,3,15,1,0,1,1,0,0,0,0,0,28,0,0,0,0,0,0,1,28,0,0.0507747383192143,46,"46_0","0",2024-11-06,"09:50:00",2024,"Nov",6,"Spring",1730886600,"Sandy"
107,"Rotomā",40102,"107_0",-38.06453,176.6017,NA,"Sandy",2024-11-07 15:47:00,"Cloudy+ little windy",7.6,1,1,55.5296595183968,214.987852345571,186.207468325378,0.107407077599337,"Close to the boat ramp and jetty",11137002.6670586,23686.3956326948,11.1370026670586,23.6863956326948,27.8,36.9,83,0.456,316,"Stratified",2.4,"Oligotrophic",51.6,NA,1,NA,0.8,0.08,0,NA,0,0,0,0,0,0,50,50,0,0,0,NA,18,9.66,101.8,137.7,161.430246189918,7.89,0,NA,0,NA,0,0,0,0,31,0,1,0,0,0,0,0,0,7.75,0,0.25,0,0,0,0,0,0,110.75,0,0,0,0,0,0,0,0,443,NA,0,NA,NA,NA,NA,NA,NA,49.7166666666667,NA,33.64,NA,NA,NA,NA,NA,NA,443,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,1,NA,NA,NA,NA,NA,NA,443,NA,0,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,26,NA,33.64,NA,NA,NA,NA,NA,NA,75,NA,33.64,NA,NA,NA,NA,NA,NA,443,NA,NA,NA,NA,NA,NA,NA,NA,443,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0.0900419711441507,47,"47_0","0",2024-11-07,"15:47:00",2024,"Nov",7,"Spring",1730994420,"Sandy"
108,"Rotomā",40102,"108_0",-38.052,176.5715,NA,"Sandy",2024-11-07 15:00:00,"Cloudy",7.6,1,1,149.961670104467,257.676952424475,255.165057668663,0.0783806379397386,"Concreete wall and close to the boat ramp",11137002.6670586,23686.3956326948,11.1370026670586,23.6863956326948,27.8,36.9,83,0.456,316,"Stratified",2.4,"Oligotrophic",51.6,NA,1,NA,1.5,0.15,0,NA,0,0,0,0,0,0,0,100,0,0,0,NA,16.9,10.31,106.5,145.2,174.96083865526,6.44,0,NA,0,NA,5,0,0,40,40,4,2,0,0,0,0,0,0,10,1,0.5,0,0,0,0,0,0,113.3,2,5.75,0,0,0,0,0,0,453.2,8,23,NA,NA,NA,NA,NA,NA,53.994623655914,50.75,25.35,NA,NA,NA,NA,NA,NA,7.71515151515152,2,11.5,NA,NA,NA,NA,NA,NA,40,4,2,NA,NA,NA,NA,NA,NA,453.2,8,23,NA,NA,NA,NA,NA,NA,4,4,4,NA,NA,NA,NA,NA,NA,26,39,22.85,NA,NA,NA,NA,NA,NA,74,65,27.85,NA,NA,NA,NA,NA,NA,2.2,1,9,NA,NA,NA,NA,NA,NA,196,5,14,NA,NA,NA,NA,NA,NA,3,6,1,0,1,0,0,1,0,0,0,18,0,0,0,0,0,0,1,18,0,0.0333418532650168,48,"48_0","0",2024-11-07,"15:00:00",2024,"Nov",7,"Spring",1730991600,"Sandy"
109,"Ōkāreka",15325,"109_0",-38.17284,176.3731,NA,"Rocky",2024-10-31 12:10:00,"Cloudy + windy",6.66666666666667,0,1,34.153824840345,92.3444979116756,91.4282251493164,0.218750828503309,NA,3434118.08964225,11094.5247032865,3.43411808964225,11.0945247032865,19.6,20,33.5,0.064,355,"Stratified",3.1,"Mesotrophic",65.2,NA,1,NA,1.5,0.15,100,NA,100,0,0,0,30,0,0,70,0,0,0,NA,16.3,9.21,93.8,61.9,75.737183408785,8.28,0,NA,40,NA,0,0,0,0,16,0,8,0,0,3,0,0,0,4,0,2,0,0,0.75,0,0,0,0,0,22.25,0,0,9,0,0,0,0,NA,89,NA,NA,36,NA,NA,NA,NA,NA,21.4166666666667,NA,NA,88.3333333333333,NA,NA,NA,NA,NA,10.0833333333333,NA,NA,12,NA,NA,NA,16,NA,8,NA,NA,3,NA,NA,NA,0,NA,89,NA,NA,36,NA,NA,NA,4,NA,4,NA,NA,4,NA,NA,NA,NA,NA,19,NA,NA,70,NA,NA,NA,NA,NA,27,NA,NA,120,NA,NA,NA,NA,NA,7,NA,NA,4,NA,NA,NA,NA,NA,20,NA,NA,24,NA,NA,NA,3,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.146396487754239,49,"49_0","0",2024-10-31,"12:10:00",2024,"Oct",31,"Spring",1730376600,"Rocky"
109,"Ōkāreka",15325,"109_1",-38.17284,176.3731,NA,"Rocky",2025-01-22 09:30:00,"Sunny + Little wind",9.2,0,0,34.153824840345,92.3444979116756,91.4282251493164,0.218750828503309,NA,3434118.08964225,11094.5247032865,3.43411808964225,11.0945247032865,19.6,20,33.5,0.064,355,"Stratified",3.1,"Mesotrophic",65.2,NA,1,NA,1.45,0.145,100,"Native forest",100,0,0,0,30,0,0,70,0,0,0,NA,20.6,8.85,98.7,69.8,76.9061260467166,8.53,0,NA,40,NA,0,0,0,0,244,0,34,13,0,0,0,0,0,61,0,8.5,3.25,0,0,0,0,0,29.75,0,123.25,1.25,0,0,0,0,0,119,NA,493,5,NA,NA,NA,NA,NA,NA,NA,27.0107707509881,NA,NA,NA,NA,NA,NA,59.5,NA,14.7252964426877,5,NA,NA,NA,NA,NA,244,NA,34,13,NA,NA,NA,NA,NA,119,NA,493,5,NA,NA,NA,NA,NA,4,NA,4,4,NA,NA,NA,NA,NA,NA,NA,17.81,NA,NA,NA,NA,NA,NA,NA,NA,34.62,NA,NA,NA,NA,NA,NA,12,NA,3,5,NA,NA,NA,NA,NA,107,NA,30,5,NA,NA,NA,NA,NA,3,34,1,0,1,1,0,0,0,0,0,17,0,0,0,0,0,0,1,17,1,0.146396487754239,49,"49_1","1",2025-01-22,"09:30:00",2025,"Jan",22,"Summer",1737538200,"Rocky"
110,"Ōkāreka",15325,"110_0",-38.16232,176.363,NA,"Sandy",2024-10-31 11:20:00,"Cloudy",6.66666666666667,1,1,75.5268575777751,364.852620125138,332.247986624121,0.0601960005934556,NA,3434118.08964225,11094.5247032865,3.43411808964225,11.0945247032865,19.6,20,33.5,0.064,355,"Stratified",3.1,"Mesotrophic",65.2,NA,1,NA,0.6,0.06,100,NA,80,0,0,0,0,0,0,90,0,10,0,NA,16.3,9.61,98,62.2,76.1042456870182,8.35,0,NA,10,NA,0,0,0,0,131,0,8,100,0,11,0,0,0,32.75,0,2,25,0,2.75,0,0,0,0,0,27,0,0,80.5,0,0,0,0,NA,108,0,NA,322,NA,NA,NA,NA,NA,21.2142857142857,NA,NA,100.7,NA,NA,NA,NA,NA,9.42857142857143,NA,NA,17.45,NA,NA,NA,131,NA,8,100,NA,11,NA,NA,NA,0,NA,108,0,NA,322,NA,NA,NA,4,NA,4,4,NA,4,NA,NA,NA,NA,NA,18,NA,NA,70,NA,NA,NA,NA,NA,41,NA,NA,171,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,56,NA,NA,66,NA,NA,NA,4,19,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662016156948032,50,"50_0","0",2024-10-31,"11:20:00",2024,"Oct",31,"Spring",1730373600,"Sandy"
111,"Ōkāreka",15325,"111_0",-38.1738,176.3558,NA,"Emergent Macrophyte",2024-10-31 14:00:00,"Sunny + windy",6.66666666666667,0,1,27.3722761079685,170.502061954915,170.208329893393,0.117503062350278,NA,3434118.08964225,11094.5247032865,3.43411808964225,11.0945247032865,19.6,20,33.5,0.064,355,"Stratified",3.1,"Mesotrophic",65.2,NA,1,NA,3,0.3,100,NA,0,0,0,0,0,0,0,0,0,100,0,NA,16.6,9.43,96.8,62.6,76.0077707625061,8.3,1,NA,0,NA,90,0,100,0,395,0,2,0,0,1,0,0,0,98.75,0,0.5,0,0,0.25,0,0,0,0,0,22,0,0,2.75,0,0,0,0,NA,88,NA,NA,11,NA,NA,NA,NA,NA,40.5,NA,NA,105,NA,NA,NA,NA,NA,44,NA,NA,11,NA,NA,NA,395,NA,2,NA,NA,1,NA,NA,NA,0,NA,88,NA,NA,11,NA,NA,NA,4,NA,4,NA,NA,4,NA,NA,NA,NA,NA,40,NA,NA,105,NA,NA,NA,NA,NA,41,NA,NA,105,NA,NA,NA,NA,NA,42,NA,NA,11,NA,NA,NA,NA,NA,46,NA,NA,11,NA,NA,NA,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182666577681657,51,"51_0","0",2024-10-31,"14:00:00",2024,"Oct",31,"Spring",1730383200,"Emergent Macrophyte"
111,"Ōkāreka",15325,"111_1",-38.1738,176.3558,NA,"Emergent Macrophyte",2025-01-22 11:30:00,"Sunny",9.2,0,0,27.3722761079685,170.502061954915,170.208329893393,0.117503062350278,NA,3434118.08964225,11094.5247032865,3.43411808964225,11.0945247032865,19.6,20,33.5,0.064,355,"Stratified",3.1,"Mesotrophic",65.2,NA,1,NA,2.4,0.24,100,"Raupō",0,0,0,0,0,0,0,0,0,100,0,NA,21.4,9.19,104,70.9,76.6983989614885,8.48,1,NA,0,NA,30,0,60,5,0,2,8,0,0,4,0,0,0,0,0.5,2,0,0,1,0,0,0,92.75,18.25,81.75,0,0,44.75,0,0,0,371,73,327,NA,NA,179,NA,NA,NA,NA,107,36.6616666666667,NA,NA,110.666666666667,NA,NA,NA,100.25,36.5,36.5833333333333,NA,NA,31.8333333333333,NA,NA,NA,0,2,8,NA,NA,4,NA,NA,NA,371,73,327,NA,NA,179,NA,NA,NA,4,4,4,NA,NA,4,NA,NA,NA,NA,82,32.62,NA,NA,80,NA,NA,NA,NA,132,46.2,NA,NA,210,NA,NA,NA,30,17,21,NA,NA,6,NA,NA,NA,245,56,73,NA,NA,139,NA,NA,NA,3,14,1,1,1,0,0,1,0,0,0,15,0,0,0,0,0,0,1,15,0,0.182666577681657,51,"51_1","1",2025-01-22,"11:30:00",2025,"Jan",22,"Summer",1737545400,"Emergent Macrophyte"
112,"Ōkāreka",15325,"112_0",-38.17972,176.3565,NA,"Muddy",2025-01-22 10:21:00,"Windy",9.2,1,1,408.788572834147,609.920969695244,777.172,0.0257343290803065,NA,3434118.08964225,11094.5247032865,3.43411808964225,11.0945247032865,19.6,20,33.5,0.064,355,"Stratified",3.1,"Mesotrophic",65.2,NA,1,NA,0.5,0.05,0,NA,0,0,0,0,0,0,0,0,50,0,50,NA,20.3,9.32,102.8,69.2,76.7779873516032,8.6,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284.5,0,0,0,0,0,0,0,0,5138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263.65,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5138,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,628,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,1,18,0,0.0122312616650089,52,"52_0","0",2025-01-22,"10:21:00",2025,"Jan",22,"Summer",1737541260,"Muddy"
113,"Ōkāreka",15325,"113_0",-38.17637,176.3755,NA,"Rocky",2025-01-22 09:00:00,"Windy",9.2,0,1,72.7347524596545,169.449157280751,169.241617628642,0.118174242720162,NA,3434118.08964225,11094.5247032865,3.43411808964225,11.0945247032865,19.6,20,33.5,0.064,355,"Stratified",3.1,"Mesotrophic",65.2,NA,1,9.2,1.8,0.18,100,"Native forest",100,0,0,0,30,0,0,70,0,0,0,NA,20.7,8.83,98.5,69.7,76.6186654941189,9,0,NA,30,NA,0,0,0,0,125,0,28,0,0,0,0,0,0,31.25,0,7,0,0,0,0,0,0,28.5,0,147,0,0,0,0,0,0,114,NA,588,NA,NA,NA,NA,NA,NA,NA,NA,29.3256818181818,NA,NA,NA,NA,NA,NA,57,NA,19.4848484848485,NA,NA,NA,NA,NA,NA,125,NA,28,NA,NA,NA,NA,NA,NA,114,NA,588,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,21.24,NA,NA,NA,NA,NA,NA,NA,NA,40.56,NA,NA,NA,NA,NA,NA,9,NA,8,NA,NA,NA,NA,NA,NA,105,NA,43,NA,NA,NA,NA,NA,NA,2,28,1,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,1,11,1,0.068742930042602,53,"53_0","0",2025-01-22,"09:00:00",2025,"Jan",22,"Summer",1737536400,"Rocky"
114,"Ōkāreka",15325,"114_0",-38.16176,176.3557,NA,"Emergent Macrophyte",2024-10-31 11:00:00,"Cloudy + windy",6.4,0,1,25.298489894855,286.512485429741,285.328641897722,0.0700946104358116,NA,3434118.08964225,11094.5247032865,3.43411808964225,11.0945247032865,19.6,20,33.5,0.064,355,"Stratified",3.1,"Mesotrophic",65.2,NA,1,6.4,1.1,0.11,100,NA,50,0,0,0,0,0,0,0,0,100,0,NA,16,9.18,93.1,61.8,76.2022194821208,8.31,1,NA,0,NA,90,0,0,0,125,0,2,5,0,2,1,0,0,31.25,0,0.5,1.25,0,0.5,0.25,0,0,0,0,21.5,0,0,5.75,300,0,0,0,NA,86,0,NA,23,1200,NA,NA,NA,NA,38.5,NA,NA,102.5,560,NA,NA,NA,NA,43,NA,NA,11.5,1200,NA,NA,125,NA,2,5,NA,2,1,NA,NA,0,NA,86,0,NA,23,1200,NA,NA,4,NA,4,4,NA,4,4,NA,NA,NA,NA,34,NA,NA,80,560,NA,NA,NA,NA,43,NA,NA,125,560,NA,NA,NA,NA,31,NA,NA,3,1200,NA,NA,NA,NA,55,NA,NA,20,1200,NA,NA,5,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197640255239775,54,"54_0","0",2024-10-31,"11:00:00",2024,"Oct",31,"Spring",1730372400,"Emergent Macrophyte"
115,"Ōkāreka",15325,"115_0",-38.17203,176.3559,NA,"Sandy",2024-10-31 13:40:00,"Cloudy + windy",6.66666666666667,1,1,37.8733887673673,97.7338097506548,92.7157039998513,0.215713187056554,NA,3434118.08964225,11094.5247032865,3.43411808964225,11.0945247032865,19.6,20,33.5,0.064,355,"Stratified",3.1,"Mesotrophic",65.2,NA,1,NA,0.8,0.08,100,NA,100,0,0,0,0,0,0,50,0,50,0,NA,16.4,9.55,97.5,62,75.6651208201123,8.22,0,NA,25,NA,0,0,0,0,180,1,21,3,0,1,0,0,0,45,0.25,5.25,0.75,0,0.25,0,0,0,0,56.5,140.25,0,0,38.5,0,0,0,0,226,561,0,NA,154,NA,NA,NA,NA,206,31.2590909090909,NA,NA,225,NA,NA,NA,NA,226,28.05,NA,NA,154,NA,NA,NA,180,1,21,3,NA,1,NA,NA,NA,0,226,561,0,NA,154,NA,NA,NA,4,4,4,4,NA,4,NA,NA,NA,NA,206,19,NA,NA,225,NA,NA,NA,NA,206,43,NA,NA,225,NA,NA,NA,NA,226,5,NA,NA,154,NA,NA,NA,NA,226,60,NA,NA,154,NA,NA,NA,5,23,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,2,2,0,0.132018817505661,55,"55_0","0",2024-10-31,"13:40:00",2024,"Oct",31,"Spring",1730382000,"Sandy"
115,"Ōkāreka",15325,"115_1",-38.17203,176.3559,NA,"Sandy",2025-01-22 11:00:00,"Sunny + Little wind",9.2,0,0,37.8733887673673,97.7338097506548,92.7157039998513,0.215713187056554,NA,3434118.08964225,11094.5247032865,3.43411808964225,11.0945247032865,19.6,20,33.5,0.064,355,"Stratified",3.1,"Mesotrophic",65.2,NA,1,NA,1.9,0.19,100,"Native forest",100,0,0,0,0,0,0,80,0,0,20,NA,21.2,9.04,101.7,70.4,76.5051075853075,8.41,0,NA,50,NA,0,0,0,0,25,0,57,0,0,2,0,0,0,6.25,0,14.25,0,0,0.5,0,0,0,47,0,386.25,0,0,1.5,0,0,0,188,NA,1545,NA,NA,6,NA,NA,NA,NA,NA,33.3659571428571,NA,NA,67.5,NA,NA,NA,94,NA,28.1042857142857,NA,NA,3,NA,NA,NA,25,NA,57,NA,NA,2,NA,NA,NA,188,NA,1545,NA,NA,6,NA,NA,NA,4,NA,4,NA,NA,4,NA,NA,NA,NA,NA,15.28,NA,NA,65,NA,NA,NA,NA,NA,49.74,NA,NA,70,NA,NA,NA,17,NA,3,NA,NA,3,NA,NA,NA,171,NA,83,NA,NA,3,NA,NA,NA,3,59,1,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,1,12,0,0.132018817505661,55,"55_1","1",2025-01-22,"11:00:00",2025,"Jan",22,"Summer",1737543600,"Sandy"
